ds,Осадки,Влажность,Давление,Направление ветра,Скорость ветра,Температура,NO,NO2,CO,PM2.5
2021-01-10 08:00:00,0.010014621678091116,87.65693450186747,755.3495329690642,51.645308072229795,0.6912565453289771,-3.758804227635479,0.025709626706593262,0.041232517338789874,0.24656019136445576,0.0156817136955031
2021-01-10 08:20:00,0.010007976732081373,87.6612771063851,755.3248553787611,51.64657566008002,0.6911243629810696,-3.754340166869781,0.02653692093086738,0.04185139394212364,0.2543445957770542,0.01571375104421368
2021-01-10 08:40:00,0.010001225494023871,87.66563599750359,755.3005685042099,51.64852769353817,0.6909991688545734,-3.7498655243789534,0.027246315832213756,0.042345880843813986,0.26059942008583226,0.015743488301812193
2021-01-10 09:00:00,0.009994368435627286,87.67001104091139,755.2766844520127,51.6511652272819,0.6908809795160658,-3.7453803901402605,0.02781231969781639,0.04269716020012528,0.2650492566355827,0.01576954971265441
2021-01-10 09:20:00,0.009987406031882334,87.6744021014515,755.2532151235537,51.65448929966105,0.6907698113240945,-3.740884854624814,0.02822067130953932,0.0428959924645924,0.26758176388384214,0.015790930089629042
2021-01-10 09:40:00,0.009980338761046979,87.67880904311764,755.2301722029775,51.65850093279948,0.6906656804291949,-3.7363790087836932,0.02846880588997413,0.04294300818823883,0.26825239505826787,0.01580700615147209
2021-01-10 10:00:00,0.009973167104683356,87.68323172906645,755.2075671453534,51.66320113243542,0.6905686027724862,-3.7318629440552646,0.028565288123432894,0.04284821810146481,0.2672719555222077,0.015817518666126778
2021-01-10 10:20:00,0.009965891547614212,87.68767002161582,755.1854111651401,51.66859088782463,0.6904785940855191,-3.7273367523571066,0.028528286971040213,0.04262979969050491,0.26497852132498406,0.015822530380488784
2021-01-10 10:40:00,0.009958512577886235,87.69212378225475,755.1637152247079,51.674671171928836,0.6903956698897904,-3.722800526093809,0.028383262019913296,0.04231228724469837,0.26179700363913505,0.015822366846696145
2021-01-10 11:00:00,0.00995103068671536,87.69659287164747,755.1424900232768,51.681442941029836,0.6903198454953119,-3.7182543581339518,0.028160107849165575,0.04192434758771822,0.2581910133005,0.015817548472474224
2021-01-10 11:20:00,0.009943446368576641,87.70107714962951,755.1217459859412,51.688907135002275,0.6902511360011104,-3.7136983418354035,0.02789005316439705,0.041496359570291935,0.2546125067257504,0.015808722316207113
2021-01-10 11:40:00,0.009935760121048087,87.70557647521832,755.1014932530741,51.697064677007425,0.6901895562931775,-3.709132571013849,0.02760262996903297,0.04105802821790078,0.25145488354006845,0.01579660132598362
2021-01-10 12:00:00,0.00992797244489083,87.71009070661337,755.0817416698867,51.70591647357455,0.6901351210451077,-3.704557139962569,0.027323013065708286,0.04063625305627406,0.24901473686443476,0.015781917016935047
2021-01-10 12:20:00,0.009920083843938336,87.71461970121551,755.0625007763927,51.71546341455239,0.6900878447165311,-3.6999721434369635,0.027069983706035094,0.04025343616488475,0.24746638705803928,0.01576538922747625
2021-01-10 12:40:00,0.009912094825201978,87.71916331561063,755.0437797975661,51.72570637303068,0.6900477415532758,-3.6953776766630373,0.02685469866480416,0.03992636296187622,0.2468517868920892,0.015747713899935487
2021-01-10 13:00:00,0.009904005898705099,87.72372140558059,755.0255876338517,51.73664620527403,0.6900148255862973,-3.6907738353216164,0.026680355709159855,0.0396657236887199,0.2470865546123099,0.015729567139654885
2021-01-10 13:20:00,0.009895817577525754,87.72829382612518,755.0079328520111,51.74828375072704,0.6899891106309897,-3.6861607155524583,0.026542748509634763,0.039476273395226594,0.24798098834606871,0.01571162145623768
2021-01-10 13:40:00,0.009887530377808571,87.7328804314307,754.9908236762308,51.76061983190385,0.6899706102870253,-3.6815384139546374,0.02643160937427158,0.03935756076009014,0.2492731658958915,0.01569456837240762
2021-01-10 14:00:00,0.009879144818711959,87.73748107491515,754.9742679796433,51.773655254430764,0.6899593379372155,-3.676907027583976,0.026332557115091942,0.039305098710283135,0.2506698439417083,0.015679140709219865
2021-01-10 14:20:00,0.009870661422334987,87.74209560920644,754.958273276143,51.7873908068851,0.6899553067472373,-3.6722666539337423,0.02622940850928642,0.03931180862562734,0.25189000235911474,0.015666127921961558
2021-01-10 14:40:00,0.009862080713761908,87.74672388614053,754.9428467125969,51.80182726083134,0.6899585296651987,-3.667617390961521,0.026106581185975836,0.03936954909888044,0.2527056322246678,0.015656378853622414
2021-01-10 15:00:00,0.009853403221034713,87.75136575680546,754.9279950613844,51.816965370766205,0.6899690194207831,-3.6629593370568356,0.02595131603086589,0.03947054150817836,0.25297476530805635,0.015650788058633354
2021-01-10 15:20:00,0.009844629475104581,87.75602107149169,754.9137247133575,51.83280587407912,0.6899867885249741,-3.658292591063521,0.02575547749102384,0.03960852723530566,0.2526627363575849,0.015650264198358823
2021-01-10 15:40:00,0.009835760009805768,87.76068967974786,754.9000416711444,51.849349490918236,0.6900118492688577,-3.6536172522556853,0.02551674623385996,0.03977953199402093,0.2518491347739975,0.015655681619640326
2021-01-10 16:00:00,0.009826795361864232,87.76537143034678,754.8869515428613,51.86659692430694,0.6900442137240164,-3.648933420350118,0.025239093380115075,0.03998216616732292,0.2507196609828324,0.015667818765289963
2021-01-10 16:20:00,0.009817736070844945,87.77006617131985,754.8744595362587,51.88454885994612,0.6900838937411928,-3.6442411954979423,0.024932509950581314,0.040217449692153615,0.2495439426371328,0.015687289205329177
